time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2022-07-06,28.0,15.0,0.0,Bordeaux
2022-07-07,27.5,15.8,0.0,Bordeaux
2022-07-08,28.6,16.4,0.0,Bordeaux
2022-07-09,31.2,17.2,0.0,Bordeaux
2022-07-10,31.9,18.6,0.0,Bordeaux
2022-07-11,34.0,18.1,0.0,Bordeaux
2022-07-12,35.5,17.7,0.0,Bordeaux
2022-07-13,34.5,17.5,0.0,Bordeaux
2022-07-14,35.6,18.4,0.0,Bordeaux
2022-07-15,33.4,19.9,0.0,Bordeaux
2022-07-16,35.2,19.7,0.0,Bordeaux
2022-07-17,36.4,20.1,0.0,Bordeaux
2022-07-18,38.3,21.9,0.0,Bordeaux
2022-07-19,29.5,21.0,0.0,Bordeaux
2022-07-20,26.4,19.6,0.9,Bordeaux
2022-07-21,30.1,16.2,0.0,Bordeaux
2022-07-22,26.5,18.1,0.0,Bordeaux
2022-07-23,28.1,15.2,0.0,Bordeaux
2022-07-24,34.7,17.0,0.0,Bordeaux
2022-07-25,24.6,17.6,0.4,Bordeaux
2022-07-26,26.0,14.9,0.2,Bordeaux
2022-07-27,27.0,13.6,0.0,Bordeaux
2022-07-28,26.2,15.7,0.0,Bordeaux
2022-07-29,25.4,16.8,1.2,Bordeaux
2022-07-30,27.2,16.1,0.0,Bordeaux
2022-07-31,30.5,16.1,0.0,Bordeaux
2022-08-01,31.6,16.1,0.0,Bordeaux
2022-08-02,34.9,18.1,0.0,Bordeaux
2022-08-03,36.0,19.1,0.0,Bordeaux
2022-08-04,32.6,20.3,0.0,Bordeaux
2022-08-05,29.1,20.0,0.9,Bordeaux
2022-08-06,31.8,20.0,0.0,Bordeaux
2022-08-07,32.7,18.4,0.0,Bordeaux
2022-08-08,34.0,18.4,0.0,Bordeaux
2022-08-09,35.1,19.8,0.0,Bordeaux
2022-08-10,36.2,19.2,0.0,Bordeaux
2022-08-11,37.7,20.1,0.0,Bordeaux
2022-08-12,35.8,22.4,0.0,Bordeaux
2022-08-13,32.7,20.0,0.0,Bordeaux
2022-08-14,25.5,19.1,15.5,Bordeaux
2022-08-15,26.8,17.9,1.0,Bordeaux
2022-08-16,26.5,17.9,0.5,Bordeaux
2022-08-17,22.8,16.8,8.7,Bordeaux
2022-08-18,24.5,15.4,1.5,Bordeaux
2022-08-19,25.6,16.0,0.7,Bordeaux
2022-08-20,26.5,17.5,0.0,Bordeaux
2022-08-21,26.0,17.1,0.7,Bordeaux
2022-08-22,25.6,19.4,0.2,Bordeaux
2022-08-23,27.8,20.4,0.8,Bordeaux
2022-08-24,33.9,18.0,0.0,Bordeaux
2022-08-25,28.2,20.4,8.3,Bordeaux
2022-08-26,27.8,19.1,0.2,Bordeaux
2022-08-27,29.2,18.2,0.0,Bordeaux
2022-08-28,31.8,16.8,0.0,Bordeaux
2022-08-29,33.0,19.0,0.6,Bordeaux
2022-08-30,30.8,18.1,0.0,Bordeaux
2022-08-31,29.0,19.1,0.0,Bordeaux
2022-09-01,27.5,18.5,0.0,Bordeaux
2022-09-02,24.8,17.5,5.2,Bordeaux
2022-09-03,25.1,17.2,0.2,Bordeaux
2022-09-04,31.7,17.0,0.0,Bordeaux
2022-09-05,31.9,18.4,0.0,Bordeaux
2022-09-06,29.8,16.8,0.0,Bordeaux
2022-09-07,24.0,16.8,1.0,Bordeaux
2022-09-08,23.4,17.0,0.8,Bordeaux
2022-09-09,23.4,15.0,0.7,Bordeaux
2022-09-10,26.1,14.6,0.0,Bordeaux
2022-09-11,31.3,15.9,0.0,Bordeaux
2022-09-12,35.3,20.6,0.0,Bordeaux
2022-09-13,31.7,21.9,0.1,Bordeaux
2022-09-14,28.5,18.9,2.2,Bordeaux
2022-09-15,25.8,16.8,3.7,Bordeaux
2022-09-16,23.6,15.4,0.0,Bordeaux
2022-09-17,21.0,11.1,0.0,Bordeaux
2022-09-18,23.6,10.1,0.0,Bordeaux
2022-09-19,25.0,10.7,0.0,Bordeaux
2022-09-20,23.9,10.9,0.0,Bordeaux
2022-09-21,24.4,10.6,0.0,Bordeaux
2022-09-22,26.1,10.2,0.0,Bordeaux
2022-09-23,22.2,11.2,0.2,Bordeaux
2022-09-24,21.1,12.9,5.1,Bordeaux
2022-09-25,19.8,9.8,1.1,Bordeaux
2022-09-26,20.2,8.5,4.1,Bordeaux
2022-09-27,18.6,13.3,2.7,Bordeaux
2022-09-28,20.1,14.1,3.7,Bordeaux
2022-09-29,16.9,10.6,7.5,Bordeaux
2022-09-30,19.0,8.6,0.0,Bordeaux
2022-10-01,19.2,14.1,4.7,Bordeaux
2022-10-02,21.9,13.9,0.6,Bordeaux
2022-10-03,23.1,11.2,0.0,Bordeaux
2022-10-04,23.7,10.4,0.0,Bordeaux
2022-10-05,26.2,11.8,0.0,Bordeaux
2022-10-06,19.8,14.1,1.5,Bordeaux
2022-10-07,24.7,12.1,0.0,Bordeaux
2022-10-08,22.8,13.4,10.6,Bordeaux
2022-10-09,26.0,11.1,0.0,Bordeaux
2022-10-10,22.6,14.1,0.9,Bordeaux
2022-10-11,19.4,15.0,24.8,Bordeaux
2022-10-12,20.0,13.5,0.2,Bordeaux
2022-10-13,19.2,12.6,6.0,Bordeaux
2022-10-14,21.0,15.9,0.9,Bordeaux
2022-10-15,24.0,14.6,0.0,Bordeaux
2022-10-16,28.8,15.9,0.2,Bordeaux
2022-10-17,25.0,17.6,11.1,Bordeaux
2022-10-18,28.5,17.4,0.0,Bordeaux
2022-10-19,29.4,17.8,0.1,Bordeaux
2022-10-20,24.8,15.2,2.6,Bordeaux
2022-10-21,22.9,16.3,0.2,Bordeaux
2022-10-22,24.4,13.9,0.1,Bordeaux
2022-10-23,25.3,17.1,0.1,Bordeaux
2022-10-24,22.0,12.9,0.4,Bordeaux
2022-10-25,24.0,12.2,4.7,Bordeaux
2022-10-26,25.5,12.9,0.0,Bordeaux
2022-10-27,27.0,17.9,0.2,Bordeaux
2022-10-28,25.9,17.9,0.0,Bordeaux
2022-10-29,25.2,15.4,0.0,Bordeaux
2022-10-30,20.3,13.6,8.4,Bordeaux
2022-10-31,20.0,14.1,8.4,Bordeaux
2022-11-01,18.3,10.6,0.1,Bordeaux
2022-11-02,18.9,11.1,0.0,Bordeaux
2022-11-03,19.0,11.8,1.3,Bordeaux
2022-11-04,15.5,8.9,5.6,Bordeaux
2022-11-05,16.5,7.2,0.0,Bordeaux
2022-11-06,17.0,7.2,1.4,Bordeaux
2022-11-07,19.6,9.9,0.0,Bordeaux
2022-11-08,20.6,12.1,1.1,Bordeaux
2022-11-09,14.9,8.8,4.5,Bordeaux
2022-11-10,15.4,6.7,0.0,Bordeaux
2022-11-11,18.1,6.4,0.0,Bordeaux
2022-11-12,20.9,11.6,0.0,Bordeaux
2022-11-13,20.1,8.5,0.0,Bordeaux
2022-11-14,14.9,11.1,4.6,Bordeaux
2022-11-15,16.5,11.2,5.2,Bordeaux
2022-11-16,18.0,10.9,5.4,Bordeaux
2022-11-17,15.5,10.7,4.1,Bordeaux
2022-11-18,12.6,7.9,5.3,Bordeaux
2022-11-19,11.9,4.8,4.1,Bordeaux
2022-11-20,14.6,5.2,1.0,Bordeaux
2022-11-21,14.9,8.1,11.9,Bordeaux
2022-11-22,11.8,8.5,19.4,Bordeaux
2022-11-23,15.2,10.2,13.6,Bordeaux
2022-11-24,14.9,8.6,1.0,Bordeaux
2022-11-25,13.1,6.4,5.5,Bordeaux
2022-11-26,12.1,4.8,0.0,Bordeaux
2022-11-27,13.5,5.0,3.9,Bordeaux
2022-11-28,12.8,7.6,11.0,Bordeaux
2022-11-29,12.4,4.5,0.6,Bordeaux
2022-11-30,9.4,2.6,0.0,Bordeaux
2022-12-01,10.3,3.7,0.0,Bordeaux
2022-12-02,8.4,5.2,0.1,Bordeaux
2022-12-03,8.0,2.8,0.8,Bordeaux
2022-12-04,9.4,0.3,0.4,Bordeaux
2022-12-05,10.4,1.6,0.0,Bordeaux
2022-12-06,10.4,4.0,0.0,Bordeaux
2022-12-07,7.2,0.9,0.0,Bordeaux
2022-12-08,8.1,-0.2,5.8,Bordeaux
2022-12-09,7.4,1.3,5.2,Bordeaux
2022-12-10,4.4,-2.6,0.0,Bordeaux
2022-12-11,4.8,-2.8,0.0,Bordeaux
2022-12-12,2.9,-3.2,8.9,Bordeaux
2022-12-13,8.9,0.5,3.6,Bordeaux
2022-12-14,15.8,6.9,7.3,Bordeaux
2022-12-15,11.2,7.2,8.1,Bordeaux
2022-12-16,6.6,-0.6,5.9,Bordeaux
2022-12-17,6.4,-4.8,0.0,Bordeaux
2022-12-18,11.6,0.9,0.0,Bordeaux
2022-12-19,15.6,7.8,0.0,Bordeaux
2022-12-20,14.4,9.4,3.7,Bordeaux
2022-12-21,16.5,9.4,0.8,Bordeaux
2022-12-22,16.0,12.6,10.1,Bordeaux
2022-12-23,16.8,13.0,1.7,Bordeaux
2022-12-24,17.2,9.8,0.1,Bordeaux
2022-12-25,17.5,9.5,0.0,Bordeaux
2022-12-26,13.4,7.4,2.7,Bordeaux
2022-12-27,13.1,6.2,0.0,Bordeaux
2022-12-28,15.6,6.4,0.2,Bordeaux
2022-12-29,13.1,10.2,14.9,Bordeaux
2022-12-30,17.2,9.6,4.9,Bordeaux
2022-12-31,19.6,10.1,0.0,Bordeaux
2022-01-01,15.9,4.1,0.0,Toulouse
2022-01-02,14.3,6.7,0.0,Toulouse
2022-01-03,14.6,4.2,0.0,Toulouse
2022-01-04,13.9,8.1,9.2,Toulouse
2022-01-05,8.3,1.2,5.8,Toulouse
2022-01-06,6.1,-1.6,0.0,Toulouse
2022-01-07,5.8,-3.2,1.7,Toulouse
2022-01-08,10.4,5.8,4.9,Toulouse
2022-01-09,9.9,7.3,20.2,Toulouse
2022-01-10,9.9,5.3,21.4,Toulouse
2022-01-11,7.5,1.6,0.0,Toulouse
2022-01-12,5.7,-3.1,0.0,Toulouse
2022-01-13,3.6,-3.7,0.0,Toulouse
2022-01-14,8.5,-4.2,0.0,Toulouse
2022-01-15,7.7,-4.8,0.0,Toulouse
2022-01-16,6.6,-4.2,0.0,Toulouse
2022-01-17,3.3,-3.6,0.0,Toulouse
2022-01-18,1.7,-3.2,0.0,Toulouse
2022-01-19,5.5,0.2,0.3,Toulouse
2022-01-20,5.6,1.0,0.0,Toulouse
2022-01-21,4.9,-1.9,0.0,Toulouse
2022-01-22,6.0,-3.9,0.0,Toulouse
2022-01-23,9.5,-4.3,0.0,Toulouse
2022-01-24,10.6,-1.8,0.0,Toulouse
2022-01-25,9.8,-1.3,0.0,Toulouse
2022-01-26,4.8,-2.1,0.0,Toulouse
2022-01-27,3.2,-1.5,0.0,Toulouse
2022-01-28,3.5,-1.6,0.0,Toulouse
2022-01-29,3.2,-3.0,0.0,Toulouse
2022-01-30,4.0,-3.0,0.0,Toulouse
2022-01-31,7.4,2.2,1.7,Toulouse
2022-02-01,8.0,1.1,0.5,Toulouse
2022-02-02,10.9,3.7,0.6,Toulouse
2022-02-03,11.6,1.2,0.0,Toulouse
2022-02-04,13.0,2.3,0.7,Toulouse
2022-02-05,9.7,2.2,0.9,Toulouse
2022-02-06,9.8,-0.7,0.0,Toulouse
2022-02-07,11.8,4.5,1.0,Toulouse
2022-02-08,13.4,-1.4,0.0,Toulouse
2022-02-09,14.3,2.5,0.0,Toulouse
2022-02-10,16.8,6.3,0.0,Toulouse
2022-02-11,11.6,3.5,0.2,Toulouse
2022-02-12,12.1,-0.3,0.0,Toulouse
2022-02-13,14.4,7.0,0.0,Toulouse
2022-02-14,11.1,6.2,17.6,Toulouse
2022-02-15,10.7,5.0,3.4,Toulouse
2022-02-16,12.8,7.4,1.9,Toulouse
2022-02-17,15.1,9.6,0.6,Toulouse
2022-02-18,17.0,8.0,0.9,Toulouse
2022-02-19,11.2,4.9,0.1,Toulouse
2022-02-20,12.8,2.5,0.2,Toulouse
2022-02-21,12.8,8.4,2.2,Toulouse
2022-02-22,13.9,6.4,0.6,Toulouse
2022-02-23,15.4,3.7,0.0,Toulouse
2022-02-24,14.5,7.2,0.2,Toulouse
2022-02-25,10.6,2.3,0.1,Toulouse
2022-02-26,13.1,-0.9,0.0,Toulouse
2022-02-27,13.4,2.0,0.0,Toulouse
2022-02-28,16.0,3.2,0.0,Toulouse
2022-03-01,14.6,2.3,0.0,Toulouse
2022-03-02,13.2,7.4,4.6,Toulouse
2022-03-03,15.6,5.6,0.0,Toulouse
2022-03-04,9.9,7.6,4.1,Toulouse
2022-03-05,8.4,6.3,5.7,Toulouse
2022-03-06,10.9,4.2,0.3,Toulouse
2022-03-07,11.2,-0.2,0.0,Toulouse
2022-03-08,14.6,5.3,10.0,Toulouse
2022-03-09,15.6,5.2,0.7,Toulouse
2022-03-10,15.4,7.2,0.0,Toulouse
2022-03-11,13.6,9.2,1.3,Toulouse
2022-03-12,10.2,7.3,12.2,Toulouse
2022-03-13,11.7,4.5,6.5,Toulouse
2022-03-14,13.6,4.5,1.0,Toulouse
2022-03-15,14.7,11.8,0.6,Toulouse
2022-03-16,15.6,11.0,0.1,Toulouse
2022-03-17,15.2,10.8,2.4,Toulouse
2022-03-18,14.1,8.4,1.9,Toulouse
2022-03-19,15.2,8.8,0.0,Toulouse
2022-03-20,15.2,8.6,0.0,Toulouse
2022-03-21,14.6,8.8,0.0,Toulouse
2022-03-22,14.5,8.5,0.0,Toulouse
2022-03-23,14.8,7.7,0.0,Toulouse
2022-03-24,16.4,6.6,0.0,Toulouse
2022-03-25,17.6,6.1,0.0,Toulouse
2022-03-26,17.5,6.2,0.0,Toulouse
2022-03-27,19.3,8.1,0.0,Toulouse
2022-03-28,20.2,8.1,0.0,Toulouse
2022-03-29,18.5,8.6,1.8,Toulouse
2022-03-30,12.2,9.6,4.4,Toulouse
2022-03-31,12.8,7.1,11.3,Toulouse
2022-04-01,7.3,1.6,3.5,Toulouse
2022-04-02,6.6,1.0,3.0,Toulouse
2022-04-03,6.7,-2.5,0.1,Toulouse
2022-04-04,9.8,-1.7,0.0,Toulouse
2022-04-05,13.6,-1.4,0.0,Toulouse
2022-04-06,11.4,5.7,3.5,Toulouse
2022-04-07,19.7,8.9,3.0,Toulouse
2022-04-08,19.2,8.4,1.5,Toulouse
2022-04-09,13.6,5.4,3.0,Toulouse
2022-04-10,18.1,2.7,0.0,Toulouse
2022-04-11,17.5,9.6,0.2,Toulouse
2022-04-12,16.3,11.3,0.3,Toulouse
2022-04-13,14.3,9.9,5.0,Toulouse
2022-04-14,21.0,6.2,0.0,Toulouse
2022-04-15,22.1,9.4,0.0,Toulouse
2022-04-16,21.8,10.6,0.0,Toulouse
2022-04-17,22.0,8.4,0.0,Toulouse
2022-04-18,17.4,10.1,0.0,Toulouse
2022-04-19,15.2,10.1,8.0,Toulouse
2022-04-20,13.1,8.9,10.6,Toulouse
2022-04-21,13.2,8.9,12.1,Toulouse
2022-04-22,18.0,7.6,0.1,Toulouse
2022-04-23,13.4,8.9,11.0,Toulouse
2022-04-24,15.8,9.4,6.1,Toulouse
2022-04-25,18.1,5.8,0.0,Toulouse
2022-04-26,21.6,5.7,0.0,Toulouse
2022-04-27,21.0,9.4,0.0,Toulouse
2022-04-28,18.0,11.6,1.4,Toulouse
2022-04-29,20.4,13.1,1.4,Toulouse
2022-04-30,20.3,11.9,0.0,Toulouse
2022-05-01,20.1,10.4,0.0,Toulouse
2022-05-02,18.8,10.8,1.1,Toulouse
2022-05-03,20.1,11.7,3.7,Toulouse
2022-05-04,19.4,10.9,3.0,Toulouse
2022-05-05,19.4,9.6,0.0,Toulouse
2022-05-06,19.5,9.9,0.6,Toulouse
2022-05-07,22.2,10.4,0.9,Toulouse
2022-05-08,22.7,11.1,0.0,Toulouse
2022-05-09,24.8,10.4,0.0,Toulouse
2022-05-10,27.0,11.4,0.0,Toulouse
2022-05-11,27.9,14.5,0.0,Toulouse
2022-05-12,25.9,12.6,0.0,Toulouse
2022-05-13,25.5,15.2,0.2,Toulouse
2022-05-14,29.2,13.4,0.0,Toulouse
2022-05-15,27.0,16.9,0.0,Toulouse
2022-05-16,28.0,14.7,0.0,Toulouse
2022-05-17,30.6,16.0,0.0,Toulouse
2022-05-18,32.2,17.4,0.0,Toulouse
2022-05-19,28.4,18.5,0.0,Toulouse
2022-05-20,29.2,17.9,0.0,Toulouse
2022-05-21,32.4,17.4,0.0,Toulouse
2022-05-22,32.8,18.7,0.0,Toulouse
2022-05-23,22.0,16.9,16.0,Toulouse
2022-05-24,16.5,12.8,0.9,Toulouse
2022-05-25,19.2,11.2,0.5,Toulouse
2022-05-26,18.4,11.5,0.9,Toulouse
2022-05-27,23.8,13.2,0.0,Toulouse
2022-05-28,25.2,13.4,0.0,Toulouse
2022-05-29,24.5,11.9,0.0,Toulouse
2022-05-30,24.5,10.8,0.0,Toulouse
2022-05-31,25.9,14.4,0.4,Toulouse
2022-06-01,31.0,15.9,0.0,Toulouse
2022-06-02,29.3,17.1,1.1,Toulouse
2022-06-03,30.7,18.2,10.6,Toulouse
2022-06-04,28.3,17.8,9.2,Toulouse
2022-06-05,24.5,16.8,3.3,Toulouse
2022-06-06,28.3,14.5,4.6,Toulouse
2022-06-07,23.1,16.7,2.4,Toulouse
2022-06-08,20.8,15.0,9.6,Toulouse
2022-06-09,22.0,12.9,0.4,Toulouse
2022-06-10,27.5,11.6,0.0,Toulouse
2022-06-11,31.8,14.2,0.0,Toulouse
2022-06-12,32.2,17.5,0.0,Toulouse
2022-06-13,31.8,18.9,0.3,Toulouse
2022-06-14,36.3,19.1,0.0,Toulouse
2022-06-15,35.5,21.2,0.0,Toulouse
2022-06-16,37.1,20.2,0.0,Toulouse
2022-06-17,38.7,20.6,0.0,Toulouse
2022-06-18,35.9,24.1,0.0,Toulouse
2022-06-19,34.8,22.1,0.0,Toulouse
2022-06-20,30.8,20.9,0.5,Toulouse
2022-06-21,29.0,20.4,10.3,Toulouse
2022-06-22,27.6,19.7,0.4,Toulouse
2022-06-23,27.1,16.1,3.2,Toulouse
2022-06-24,24.8,16.1,3.1,Toulouse
2022-06-25,26.5,15.9,4.8,Toulouse
2022-06-26,21.9,15.2,0.4,Toulouse
2022-06-27,20.7,14.9,5.7,Toulouse
2022-06-28,25.1,14.0,0.0,Toulouse
2022-06-29,27.2,12.6,0.1,Toulouse
2022-06-30,19.3,14.6,2.9,Toulouse
2022-07-01,22.8,12.6,0.0,Toulouse
2022-07-02,30.3,11.8,0.0,Toulouse
2022-07-03,29.7,17.1,0.2,Toulouse
2022-07-04,27.2,16.5,1.6,Toulouse
2022-07-05,29.1,19.0,0.0,Toulouse
2022-07-06,28.0,17.2,0.0,Toulouse
2022-07-07,28.8,16.4,0.0,Toulouse
2022-07-08,28.6,16.5,0.0,Toulouse
2022-07-09,31.4,15.8,0.0,Toulouse
2022-07-10,33.8,16.9,0.0,Toulouse
2022-07-11,35.8,18.6,0.0,Toulouse
2022-07-12,36.1,21.6,0.0,Toulouse
2022-07-13,36.3,19.1,0.0,Toulouse
2022-07-14,36.9,21.2,0.0,Toulouse
2022-07-15,35.8,21.1,0.0,Toulouse
2022-07-16,37.2,20.6,0.0,Toulouse
2022-07-17,38.8,19.3,0.0,Toulouse
2022-07-18,38.3,24.9,0.0,Toulouse
2022-07-19,35.7,23.4,0.0,Toulouse
2022-07-20,31.2,20.9,0.0,Toulouse
2022-07-21,33.7,19.4,0.0,Toulouse
2022-07-22,31.0,20.6,0.0,Toulouse
2022-07-23,29.0,19.3,0.0,Toulouse
2022-07-24,37.2,18.4,0.0,Toulouse
2022-07-25,28.5,21.1,0.1,Toulouse
2022-07-26,27.0,18.5,0.5,Toulouse
2022-07-27,28.5,16.0,0.0,Toulouse
2022-07-28,29.8,16.5,0.0,Toulouse
2022-07-29,26.6,18.5,1.4,Toulouse
2022-07-30,29.4,18.6,0.0,Toulouse
2022-07-31,32.5,18.0,0.0,Toulouse
2022-08-01,33.6,19.2,0.0,Toulouse
2022-08-02,35.8,18.9,0.0,Toulouse
2022-08-03,37.0,19.8,0.0,Toulouse
2022-08-04,36.4,21.6,0.0,Toulouse
2022-08-05,32.3,21.5,0.0,Toulouse
2022-08-06,33.1,20.0,0.0,Toulouse
2022-08-07,34.2,21.0,0.0,Toulouse
2022-08-08,34.8,18.0,0.0,Toulouse
2022-08-09,35.8,18.0,0.0,Toulouse
2022-08-10,37.5,19.0,0.0,Toulouse
2022-08-11,37.3,23.0,0.0,Toulouse
2022-08-12,39.7,22.2,0.0,Toulouse
2022-08-13,35.5,21.2,0.2,Toulouse
2022-08-14,28.8,20.5,3.6,Toulouse
2022-08-15,29.9,19.4,0.0,Toulouse
2022-08-16,34.8,18.3,12.0,Toulouse
2022-08-17,26.9,17.2,0.6,Toulouse
2022-08-18,25.1,16.4,0.7,Toulouse
2022-08-19,25.5,16.6,1.3,Toulouse
2022-08-20,29.9,16.5,0.0,Toulouse
2022-08-21,28.8,18.4,0.0,Toulouse
2022-08-22,24.5,18.5,2.6,Toulouse
2022-08-23,30.0,18.1,0.0,Toulouse
2022-08-24,35.5,17.7,0.0,Toulouse
2022-08-25,29.5,21.5,0.1,Toulouse
2022-08-26,29.4,19.0,0.0,Toulouse
2022-08-27,30.4,18.0,0.0,Toulouse
2022-08-28,33.7,17.5,0.0,Toulouse
2022-08-29,33.5,20.3,1.3,Toulouse
2022-08-30,31.8,19.0,0.1,Toulouse
2022-08-31,27.8,19.5,0.2,Toulouse
2022-09-01,29.0,18.2,0.0,Toulouse
2022-09-02,28.8,18.5,5.5,Toulouse
2022-09-03,27.0,17.3,0.8,Toulouse
2022-09-04,31.1,18.8,0.1,Toulouse
2022-09-05,33.0,21.9,0.0,Toulouse
2022-09-06,32.1,22.2,0.1,Toulouse
2022-09-07,28.5,18.8,0.7,Toulouse
2022-09-08,27.2,15.1,0.0,Toulouse
2022-09-09,24.6,17.6,4.4,Toulouse
2022-09-10,26.2,12.8,0.0,Toulouse
2022-09-11,32.5,14.9,0.0,Toulouse
2022-09-12,32.2,20.4,0.0,Toulouse
2022-09-13,32.2,22.6,0.0,Toulouse
2022-09-14,28.9,19.9,3.5,Toulouse
2022-09-15,29.6,18.0,0.2,Toulouse
2022-09-16,25.8,17.4,0.2,Toulouse
2022-09-17,21.6,12.0,0.0,Toulouse
2022-09-18,24.4,8.2,0.0,Toulouse
2022-09-19,26.1,8.9,0.0,Toulouse
2022-09-20,25.1,9.9,0.0,Toulouse
2022-09-21,24.5,10.3,0.0,Toulouse
2022-09-22,25.6,9.4,0.0,Toulouse
2022-09-23,26.6,13.1,12.2,Toulouse
2022-09-24,20.0,12.6,7.1,Toulouse
2022-09-25,19.0,10.8,0.7,Toulouse
2022-09-26,19.2,8.5,0.1,Toulouse
2022-09-27,16.9,12.9,7.4,Toulouse
2022-09-28,18.4,14.2,10.5,Toulouse
2022-09-29,16.6,11.6,27.1,Toulouse
2022-09-30,17.5,9.2,0.8,Toulouse
2022-10-01,22.4,9.9,0.0,Toulouse
2022-10-02,22.5,11.4,0.0,Toulouse
2022-10-03,22.7,11.3,0.0,Toulouse
2022-10-04,23.4,10.0,0.0,Toulouse
2022-10-05,24.5,13.2,0.0,Toulouse
2022-10-06,20.4,14.8,0.2,Toulouse
2022-10-07,22.6,11.5,0.0,Toulouse
2022-10-08,21.2,13.6,0.7,Toulouse
2022-10-09,23.3,12.8,0.0,Toulouse
2022-10-10,24.5,14.8,0.0,Toulouse
2022-10-11,21.6,15.1,0.2,Toulouse
2022-10-12,22.7,14.2,0.4,Toulouse
2022-10-13,22.5,13.4,1.1,Toulouse
2022-10-14,22.4,13.4,3.4,Toulouse
2022-10-15,26.1,11.8,0.0,Toulouse
2022-10-16,25.6,16.8,0.0,Toulouse
2022-10-17,24.8,18.8,0.3,Toulouse
2022-10-18,25.5,18.5,0.0,Toulouse
2022-10-19,26.1,18.6,1.9,Toulouse
2022-10-20,24.6,17.9,9.9,Toulouse
2022-10-21,27.3,17.8,0.6,Toulouse
2022-10-22,25.4,14.1,0.0,Toulouse
2022-10-23,26.1,18.1,0.0,Toulouse
2022-10-24,24.0,15.0,0.0,Toulouse
2022-10-25,24.5,14.1,0.0,Toulouse
2022-10-26,24.5,15.1,0.0,Toulouse
2022-10-27,25.5,17.4,0.0,Toulouse
2022-10-28,24.5,17.0,0.0,Toulouse
2022-10-29,24.0,16.9,0.0,Toulouse
2022-10-30,23.3,16.0,0.0,Toulouse
2022-10-31,25.0,16.9,1.9,Toulouse
2022-11-01,19.7,14.8,8.1,Toulouse
2022-11-02,20.0,13.7,1.8,Toulouse
2022-11-03,19.2,11.0,5.0,Toulouse
2022-11-04,14.3,9.8,7.9,Toulouse
2022-11-05,15.1,6.8,0.0,Toulouse
2022-11-06,19.0,3.3,0.0,Toulouse
2022-11-07,20.5,6.8,0.0,Toulouse
2022-11-08,21.2,13.3,0.0,Toulouse
2022-11-09,17.2,11.4,2.3,Toulouse
2022-11-10,15.4,8.2,0.0,Toulouse
2022-11-11,20.4,8.1,0.0,Toulouse
2022-11-12,21.4,13.6,0.0,Toulouse
2022-11-13,20.2,8.6,0.0,Toulouse
2022-11-14,17.7,11.8,3.8,Toulouse
2022-11-15,18.0,11.4,3.1,Toulouse
2022-11-16,17.8,9.1,0.7,Toulouse
2022-11-17,17.6,11.6,7.4,Toulouse
2022-11-18,13.1,8.6,3.5,Toulouse
2022-11-19,10.6,5.9,8.1,Toulouse
2022-11-20,12.3,3.6,1.8,Toulouse
2022-11-21,15.1,7.4,15.1,Toulouse
2022-11-22,10.8,5.2,6.3,Toulouse
2022-11-23,15.9,9.0,17.6,Toulouse
2022-11-24,14.8,4.9,1.1,Toulouse
2022-11-25,11.2,6.7,5.8,Toulouse
2022-11-26,11.3,3.7,0.0,Toulouse
2022-11-27,12.1,4.6,0.0,Toulouse
2022-11-28,12.3,7.9,8.5,Toulouse
2022-11-29,11.1,3.1,4.6,Toulouse
2022-11-30,7.1,1.5,0.0,Toulouse
2022-12-01,6.6,1.0,0.0,Toulouse
2022-12-02,6.9,1.6,0.0,Toulouse
2022-12-03,8.2,1.8,0.1,Toulouse
2022-12-04,8.4,0.4,9.2,Toulouse
2022-12-05,10.9,-0.9,0.0,Toulouse
2022-12-06,10.1,1.9,0.0,Toulouse
2022-12-07,12.3,3.2,0.0,Toulouse
2022-12-08,10.2,2.8,1.3,Toulouse
2022-12-09,10.2,6.2,0.9,Toulouse
2022-12-10,7.9,-2.7,0.4,Toulouse
2022-12-11,5.1,-4.8,0.0,Toulouse
2022-12-12,5.7,-2.5,5.8,Toulouse
2022-12-13,13.4,4.6,1.5,Toulouse
2022-12-14,15.1,8.6,1.5,Toulouse
2022-12-15,12.9,8.3,2.4,Toulouse
2022-12-16,10.9,6.1,5.7,Toulouse
2022-12-17,7.9,1.7,0.0,Toulouse
2022-12-18,11.4,1.3,0.0,Toulouse
2022-12-19,15.5,9.9,0.0,Toulouse
2022-12-20,15.1,10.6,0.2,Toulouse
2022-12-21,16.2,9.9,1.0,Toulouse
2022-12-22,16.8,7.8,0.0,Toulouse
2022-12-23,17.5,8.0,0.0,Toulouse
2022-12-24,17.1,7.2,0.0,Toulouse
2022-12-25,14.9,8.2,0.0,Toulouse
2022-12-26,14.4,10.2,0.5,Toulouse
2022-12-27,12.7,7.2,0.6,Toulouse
2022-12-28,14.2,6.6,0.0,Toulouse
2022-12-29,14.0,8.4,2.0,Toulouse
2022-12-30,16.2,7.2,0.9,Toulouse
2022-12-31,15.1,9.8,0.0,Toulouse
2022-01-01,10.9,6.3,0.0,Montpellier
2022-01-02,11.3,6.7,0.0,Montpellier
2022-01-03,14.6,4.9,0.0,Montpellier
2022-01-04,12.1,7.1,0.0,Montpellier
2022-01-05,11.4,4.3,0.1,Montpellier
2022-01-06,10.3,1.9,0.0,Montpellier
